customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,cluster,PCA1,PCA2,PCA3
0.0,0.7115384615384616,1.0,1.0,0.3333333333333333,0.4125000000000001,0.4848484848484848,0.0,0.2916666666666666,1.0,0.2400000000000002,1.0,0.2,1.0,1.0,0.2653061224489795,1.0,0.5,2,1.089951734109722,0.36971529509363177,-0.39948536667251155
0.0002564760194921,0.0192307692307692,1.0,0.8510638297872339,0.3333333333333333,0.55,0.4242424242424243,0.0,0.5,1.0,0.2400000000000002,1.0,0.2,1.0,1.0,0.0204081632653061,0.2,0.5,2,1.08179321190793,0.42222488069506225,-0.32266576262621455
0.0005129520389843,0.6153846153846154,1.0,0.0,0.3333333333333333,0.6625000000000001,0.2727272727272725,0.6666666666666666,0.5,0.3333333333333333,0.2400000000000002,1.0,0.4,1.0,1.0,0.4489795918367346,0.4,1.0,2,1.0950739656413258,-0.2207224036553665,-0.06960963654272048
0.0007694280584765,0.0576923076923077,1.0,0.7659574468085109,0.6666666666666666,0.875,0.0,0.3333333333333333,0.5,0.3333333333333333,0.4000000000000001,1.0,0.6000000000000001,1.0,1.0,0.9795918367346936,0.8,1.0,2,1.097196226102204,-0.1522980566373744,-0.1715107383626031
0.0010259040779687,0.5192307692307693,1.0,1.0,0.3333333333333333,0.3625,0.3333333333333335,0.3333333333333333,0.875,0.3333333333333333,0.08,1.0,0.4,1.0,1.0,0.6122448979591836,0.8,0.0,2,1.0920378245040805,-0.2524748534100221,-0.2791181121293134
0.0012823800974608,0.5384615384615385,1.0,0.4468085106382982,0.6666666666666666,0.0,0.2424242424242422,0.3333333333333333,0.9583333333333331,0.6666666666666666,0.1599999999999999,1.0,0.8,1.0,1.0,0.2653061224489795,1.0,1.0,2,1.1082225635391856,0.1443800491940216,-0.31004562609155994
0.001538856116953,0.8653846153846155,1.0,0.9574468085106383,0.3333333333333333,0.8125,1.0,0.3333333333333333,0.2916666666666666,0.0,0.2800000000000002,1.0,0.4,1.0,1.0,0.9795918367346936,0.2,0.8333333333333333,2,1.0884225466176258,-0.5233021410422927,-0.02914115598274669
0.0017953321364452,0.1730769230769231,1.0,0.7021276595744683,0.3333333333333333,0.175,0.6363636363636362,0.0,0.1666666666666666,1.0,0.2800000000000002,1.0,0.4,1.0,1.0,0.3673469387755101,0.4,1.0,2,1.093940361709242,0.4839928747810428,-0.2835046183934002
0.0020518081559374,0.1538461538461538,1.0,0.7872340425531914,1.0,0.9625,0.5454545454545454,0.0,0.7916666666666666,0.6666666666666666,0.04,1.0,0.2,1.0,1.0,0.1428571428571428,1.0,0.0,2,1.0850986048221682,0.0029441083510745036,-0.42935485476765556
0.0023082841754295,0.7500000000000001,1.0,0.6170212765957448,0.0,0.1375,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.92,1.0,0.0,1.0,1.0,0.0612244897959183,0.2,0.8333333333333333,2,1.0821480809763688,-0.25170496625399424,-0.0907028510439849
0.0025647601949217,0.6730769230769232,1.0,0.5531914893617023,0.6666666666666666,0.175,0.4848484848484848,0.0,0.7083333333333333,0.0,0.6399999999999999,1.0,1.0,1.0,1.0,0.510204081632653,0.0,0.1666666666666666,2,1.092888286525866,-0.4790165811609052,-0.13331825669818512
0.0028212362144139,0.2307692307692308,1.0,0.7021276595744683,0.3333333333333333,0.6000000000000001,0.0606060606060605,0.6666666666666666,0.5416666666666666,1.0,0.9600000000000002,1.0,1.0,1.0,1.0,0.183673469387755,0.0,0.5,2,1.0895571555380479,0.5071308108754696,-0.1916895187690466
0.0030777122339061,0.826923076923077,1.0,0.7872340425531914,1.0,0.65,0.6969696969696968,0.3333333333333333,0.25,1.0,0.8,1.0,0.2,1.0,1.0,0.7346938775510203,1.0,0.5,2,1.0947994429620498,0.36529945951826037,-0.3412067659103273
0.0033341882533983,0.903846153846154,1.0,0.8936170212765959,0.3333333333333333,0.3875,0.2424242424242422,0.3333333333333333,0.9166666666666666,0.3333333333333333,0.8800000000000001,1.0,0.2,1.0,1.0,0.6122448979591836,0.8,1.0,2,1.0941487014266627,-0.23634163513448175,-0.16814453349280328
0.0035906642728904,0.8846153846153847,1.0,0.7872340425531914,1.0,0.4125000000000001,0.7272727272727271,0.0,0.8333333333333333,1.0,0.8800000000000001,1.0,0.4,1.0,1.0,0.673469387755102,0.6000000000000001,1.0,2,1.101920746730554,0.4343728494540736,-0.3320924269587078
0.0038471402923826,0.8846153846153847,1.0,0.7234042553191489,0.3333333333333333,0.7625,0.0,0.3333333333333333,0.8333333333333333,1.0,0.1199999999999998,1.0,1.0,1.0,1.0,0.1428571428571428,0.8,0.6666666666666666,2,1.1000609860405692,0.43350178567242337,-0.3581168139912917
0.0041036163118748,0.1346153846153846,1.0,0.7872340425531914,0.0,0.2,0.7878787878787881,0.6666666666666666,0.2916666666666666,0.3333333333333333,0.6399999999999999,1.0,0.6000000000000001,1.0,1.0,0.8775510204081631,0.6000000000000001,0.1666666666666666,2,1.0933075747514436,-0.17797015911310043,-0.13162390877600574
0.004360092331367,0.6730769230769232,1.0,0.8936170212765959,0.3333333333333333,0.225,0.5151515151515151,1.0,0.4166666666666666,1.0,0.8800000000000001,1.0,0.0,1.0,1.0,0.7142857142857142,1.0,0.8333333333333333,2,1.0959237640088504,0.39119788882529183,-0.22064421260513495
0.0046165683508591,0.6538461538461539,1.0,0.8510638297872339,0.3333333333333333,0.3500000000000001,1.0,0.6666666666666666,0.0416666666666666,0.6666666666666666,0.8399999999999999,1.0,0.4,1.0,1.0,0.3265306122448979,0.2,1.0,2,1.085956370611663,0.1312402857457997,-0.08589185156623816
0.0048730443703513,0.9230769230769232,1.0,1.0,0.3333333333333333,0.875,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.32,1.0,0.8,1.0,1.0,0.9183673469387754,0.6000000000000001,0.1666666666666666,2,1.0940971477072319,0.11352370807127266,-0.25836592619231635
0.0051295203898435,0.0576923076923077,1.0,1.0,0.3333333333333333,0.3875,0.6363636363636362,0.3333333333333333,0.0416666666666666,1.0,0.1199999999999998,1.0,0.2,1.0,1.0,1.0,0.2,0.3333333333333333,2,1.0904198360519675,0.46807200465643695,-0.2566601591442048
0.0053859964093357,0.25,1.0,1.0,0.3333333333333333,0.525,0.4545454545454546,0.3333333333333333,0.1666666666666666,1.0,0.6399999999999999,1.0,1.0,1.0,1.0,0.4285714285714285,0.6000000000000001,0.8333333333333333,2,1.095423791378983,0.5170700104509408,-0.2719141648608667
0.0056424724288279,0.730769230769231,1.0,1.0,0.3333333333333333,0.2125,0.9696969696969696,0.3333333333333333,0.625,0.6666666666666666,0.2800000000000002,1.0,1.0,1.0,1.0,0.6326530612244897,0.6000000000000001,0.0,2,1.0996932306610412,0.13174952521333239,-0.3044610879063711
0.00589894844832,0.25,1.0,1.0,0.3333333333333333,0.8500000000000001,0.3636363636363637,1.0,0.9583333333333331,1.0,0.7600000000000002,1.0,0.2,1.0,1.0,0.7959183673469387,0.4,1.0,2,1.093981965852667,0.4478224786962609,-0.1709646670800684
0.0061554244678122,0.0,1.0,0.8297872340425534,1.0,0.025,0.1515151515151513,0.3333333333333333,0.3333333333333333,0.0,0.1599999999999999,1.0,1.0,1.0,1.0,0.3061224489795918,0.6000000000000001,1.0,2,1.0944520147681964,-0.4192745688396114,-0.1296272392095694
0.0064119004873044,0.0,1.0,0.5744680851063833,0.3333333333333333,0.0625,0.4242424242424243,0.3333333333333333,0.7916666666666666,0.6666666666666666,0.4400000000000001,1.0,0.2,1.0,1.0,0.2653061224489795,0.8,0.0,2,1.0908474409038624,0.06473663012537434,-0.3260387223650988
0.0066683765067966,0.3846153846153847,1.0,1.0,0.0,0.0,0.7272727272727271,0.3333333333333333,0.75,0.3333333333333333,0.4400000000000001,1.0,0.6000000000000001,1.0,1.0,0.2448979591836734,0.4,0.0,2,1.0874027914303328,-0.21034547517063495,-0.2138703220021475
0.0069248525262887,0.730769230769231,1.0,0.7021276595744683,0.3333333333333333,0.45,0.4848484848484848,0.0,0.2083333333333333,0.6666666666666666,1.0,1.0,0.6000000000000001,1.0,1.0,0.1224489795918367,0.0,0.3333333333333333,2,1.0815641715587736,0.11273602216290046,-0.1981945186044598
0.0071813285457809,0.6923076923076924,1.0,0.6170212765957448,0.0,0.925,0.4545454545454546,0.3333333333333333,0.2916666666666666,0.0,0.7600000000000002,1.0,0.4,1.0,1.0,0.8163265306122448,0.8,0.3333333333333333,2,1.0868870889550348,-0.5817760966737312,-0.09974194454889371
0.0074378045652731,0.25,1.0,0.8936170212765959,0.3333333333333333,0.3500000000000001,0.2424242424242422,0.6666666666666666,0.0416666666666666,0.0,0.6399999999999999,1.0,1.0,1.0,1.0,0.2653061224489795,0.4,1.0,2,1.0862782286238923,-0.4344049483806197,-0.002390274190056718
0.0076942805847653,0.7500000000000001,1.0,1.0,0.0,0.1375,0.4545454545454546,0.0,0.0416666666666666,1.0,0.8800000000000001,1.0,0.8,1.0,1.0,0.3061224489795918,0.4,0.6666666666666666,2,1.0914545900154624,0.48738555410642015,-0.27409594397477116
0.0079507566042575,0.2884615384615385,1.0,0.8936170212765959,0.3333333333333333,0.7375,0.5454545454545454,0.0,0.125,1.0,0.8800000000000001,1.0,1.0,1.0,1.0,0.8979591836734693,1.0,0.6666666666666666,2,1.1017446207209254,0.49947735265864524,-0.3438115281096764
0.0082072326237496,0.3461538461538461,1.0,0.8297872340425534,1.0,0.5875,0.0,0.3333333333333333,0.7916666666666666,0.6666666666666666,0.9600000000000002,1.0,0.4,1.0,1.0,0.7346938775510203,1.0,0.0,2,1.0934601719461394,0.06774250384578473,-0.34407263336333155
0.0084637086432418,0.6923076923076924,1.0,1.0,0.3333333333333333,0.225,0.3636363636363637,0.0,0.3333333333333333,0.6666666666666666,0.32,1.0,1.0,1.0,1.0,0.8979591836734693,0.2,0.8333333333333333,2,1.1012858942445294,0.22781481481471688,-0.21416123263555684
0.008720184662734,0.3461538461538461,1.0,0.4893617021276597,0.3333333333333333,0.8875,0.606060606060606,0.0,0.9166666666666666,0.3333333333333333,0.8399999999999999,1.0,0.0,1.0,1.0,0.7551020408163265,0.8,0.8333333333333333,2,1.0923667559514718,-0.2640401271897805,-0.2061569646324049
0.0089766606822262,0.6923076923076924,1.0,1.0,0.3333333333333333,0.1625,0.2727272727272725,0.3333333333333333,0.2083333333333333,0.6666666666666666,0.6000000000000001,1.0,0.0,1.0,1.0,0.9591836734693876,0.4,0.1666666666666666,2,1.087880199606459,0.08479135073536803,-0.21582371819320853
0.0092331367017183,0.326923076923077,1.0,0.4893617021276597,0.3333333333333333,0.6125,0.8787878787878789,0.3333333333333333,0.5,1.0,0.8399999999999999,1.0,0.4,1.0,1.0,0.8775510204081631,0.8,0.5,2,1.1004394291893154,0.42128364273775176,-0.2992318791236329
0.0094896127212105,0.326923076923077,1.0,0.0,0.3333333333333333,0.3125,0.4848484848484848,0.6666666666666666,0.2083333333333333,0.6666666666666666,0.1199999999999998,1.0,1.0,1.0,1.0,0.183673469387755,0.8,1.0,2,1.1035920752014383,0.1609875127785646,-0.18709313147865964
0.0097460887407027,0.2115384615384615,1.0,0.8936170212765959,0.3333333333333333,0.2125,0.1515151515151513,0.3333333333333333,0.75,1.0,0.4800000000000002,1.0,0.0,1.0,1.0,0.8775510204081631,1.0,0.3333333333333333,2,1.0978724720657755,0.4010984891446049,-0.37194019395285344
0.0100025647601949,1.0,1.0,1.0,0.3333333333333333,0.5,0.0606060606060605,0.6666666666666666,0.875,0.6666666666666666,0.6800000000000002,1.0,0.2,1.0,1.0,0.346938775510204,0.4,0.6666666666666666,2,1.0874482460064456,0.06719210509946094,-0.1815796628288267
0.010259040779687,0.980769230769231,1.0,0.6170212765957448,0.0,0.7000000000000001,0.6363636363636362,0.0,0.0,1.0,0.8399999999999999,1.0,0.6000000000000001,1.0,1.0,0.6122448979591836,0.6000000000000001,0.8333333333333333,2,1.0950977703836866,0.4346326723613124,-0.2591924128020141
